Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
185767,56c9edd7-8471-4f97-9ec1-99bc72d446a0,,,,,,F,,C,2016-09-01 00:00:00,7,135,6,,,,,,,1,,,,
216891,aa0de210-4b17-4e3e-9d74-6eb651d72c22,,,,,,M,,Leaver,2018-09-25 00:00:00,7,138,1,,,,,,,,,,,
194444,a95600b1-136b-43ec-969d-0913518ff8d7,,,,,,F,,C,2014-09-04 00:00:00,7,140,15,1,,,,,,2,,,,
197149,670bafc4-fd35-43ed-a4a0-e7140ad42fc2,,,,,,M,,C,2014-09-01 00:00:00,9,122,8,2,,,,,,1,,,,
174070,844ff201-7e4c-4a33-9345-5de55a7619fd,,,,,,M,,C,2017-09-06 00:00:00,Leaver,130,1,,,,,,,,,,6,
213578,2299439a-7f39-47ab-9f61-e78cc4f882b5,,,,,,F,,C,2015-09-01 00:00:00,8,139,,,,,,,,,,,,
244122,dd055816-0498-4eec-90f1-c7b1d099fe9d,,,,,,F,,C,2018-09-07 00:00:00,9,136,,,,,,,,,,,,
251787,a46a9bf5-c69f-44ef-b248-6a33e49b0f49,,,,,,F,,C,2016-09-05 00:00:00,9,136,,2,,,,,,3,,,,
190787,aeb848d2-d8ec-48ba-a9e3-a421dcc87f59,,,,,,F,,C,2018-09-07 00:00:00,11,122,8,1,,,,,,,,,,
150482,677e48fe-dd95-4dcb-a53b-046d314ab60e,,,,,,F,,C,2015-09-02 00:00:00,8,124,9,,,,,,,1,,,,
207209,6dc56339-5549-4637-87cc-78502dfd603c,,,,,,M,,Leaver,2018-09-06 00:00:00,9,142,7,,,,,,,,,,,
183408,5cf6c4c2-223e-4bde-ad21-5da6d21fc6a3,,,,,,M,,Leaver,2016-09-05 00:00:00,9,135,11,,,,,,,,,,7,
260062,4a63772e-4347-4696-8b72-5c13f4e0f79e,,,,,,M,,C,2015-09-01 00:00:00,8,138,1,1,,,,,,3,,,,
196547,7fea6791-83e1-4a17-ae97-45560a8fe4a4,,,,,,F,,C,2016-09-01 00:00:00,8,126,2,,,,,,,2,,,,
215816,7b467a92-1fb0-4bee-a626-723f5ad2be3e,,,,,,M,,C,2015-09-03 00:00:00,11,126,5,,,,,,,,,,4,
139118,968ad5c4-d444-437d-a5dd-c497ea257f81,,,,,,F,,C,2017-09-04 00:00:00,10,125,,2,,,,,,2,,,,
160314,06599f3c-17ce-46c1-831e-40c580072fc5,,,,,,M,,Leaver,2018-09-06 00:00:00,Leaver,125,,1,,,,,,2,,,,
180719,164b4488-85f8-4112-8935-db5aee27d0e7,,,,,,M,,C,2018-09-04 00:00:00,7,141,,,,,,,,2,,,,
178580,356ffeef-a8a6-4709-8e09-16671bb9f5e9,,,,,,M,,C,2014-09-04 00:00:00,8,130,7,,,,,,,,,,,
137078,41937e3e-d1e0-492a-bbbe-1cf7f01d836e,,,,,,M,,C,2017-09-05 00:00:00,Leaver,103,6,,,,,,,,,,,
191152,47959f9b-a993-4af0-a7d4-49edcdd05d91,,,,,,M,,C,2017-10-05 00:00:00,8,139,3,,,,,,,2,,,,
147991,56947f52-b092-408a-b79a-53f9f4cd4f76,,,,,,F,,C,2014-09-04 00:00:00,8,138,6,1,,,,,,,,,,
188506,fbfe6690-acb3-48a0-a7bb-9678311f8b0d,,,,,,F,,C,2015-09-01 00:00:00,11,141,,,,,,,,,,,,
196107,73ec8f91-e6bb-41d2-990e-a840d17d1112,,,,,,F,,C,2018-09-07 00:00:00,8,138,7,,,,,,,,,,,
174920,bb1545cb-9c52-418b-b723-a16f58aedab4,,,,,,F,,C,2018-09-07 00:00:00,10,113,2,,,,,,,2,,,,
221134,3de3ebfd-5e07-4e62-aaac-22956c3f90bb,,,,,,F,,C,2017-09-06 00:00:00,11,133,,2,,,,,,,,,,
202318,a0201b27-08c6-44b0-8f12-1adaaad0b85a,,,,,,F,,C,2015-09-03 00:00:00,7,116,3,,,,,,,3,,,,
157126,63128eb8-3134-42af-b9d7-03f206045403,,,,,,M,,Leaver,2015-09-10 00:00:00,10,128,3,,,,,,,,,,,
200807,20e87c15-3d05-46fd-837f-31885eccebc7,,,,,,M,,C,2015-09-04 00:00:00,10,124,7,2,,,,,,,,,3,
182575,29a0fe80-e097-4e69-b6c2-0bdc04b00a69,,,,,,M,,C,2018-09-05 00:00:00,7,131,,,,,,,,,,,,
220225,042bfa3d-7ceb-47d7-8074-951c1b3997ca,,,,,,M,,C,2018-09-06 00:00:00,10,120,7,2,,,,,,,,,,
130208,c1704a4b-d148-4c11-87ae-787b70ffed5f,,,,,,F,,C,2018-09-07 00:00:00,10,129,,,,,,,,,,,5,
212795,340bf963-07fe-4a77-ad67-b972c00a3086,,,,,,F,,C,2014-09-04 00:00:00,11,141,,1,,,,,,,,,,
107240,951afdc7-a969-4bb3-9ab0-a0bfdc077caf,,,,,,M,,Leaver,2016-09-05 00:00:00,8,137,,,,,,,,,,,,
194702,faedb2d8-f807-4e36-b744-6dd30a9af907,,,,,,F,,C,2018-09-04 00:00:00,9,128,,1,,,,,,,,,,
186973,4727354b-20a8-4e03-a200-97b018f27619,,,,,,M,,Leaver,2016-09-01 00:00:00,8,129,9,1,,,,,,,,,,
170888,0847f29b-8a8f-4ceb-ab8c-3f3f522dd9cc,,,,,,F,,Leaver,2017-09-01 00:00:00,10,129,,2,,,,,,,,,,
199140,decdacf8-06f2-4036-ba68-b46ae643b63b,,,,,,M,,C,2017-09-06 00:00:00,10,131,6,,,,,,,,,,,
172793,88d3908e-610b-45ee-8590-e54ebe38902d,,,,,,M,,C,2018-09-07 00:00:00,11,131,,,,,,,,,,,,
261513,4adb73e5-39e7-45e6-902f-05c78af115fc,,,,,,F,,Leaver,2018-09-07 00:00:00,7,123,10,,,,,,,3,,,,
173744,95b4d420-2013-4eb1-ab5e-297aae413bc8,,,,,,F,,C,2018-09-03 00:00:00,7,133,4,2,,,,,,2,,,,
233539,2a6000a7-dbba-414d-909c-3b3400ad3f38,,,,,,F,,C,2018-09-05 00:00:00,11,106,10,,,,,,,,,,5,
183013,82ba022e-8539-45b7-b110-8608377c7bbd,,,,,,M,,C,2018-09-05 00:00:00,9,120,,1,,,,,,,,,4,
173456,53bba9d4-40f4-4611-ae5c-38d8c813e680,,,,,,M,,Leaver,2017-09-06 00:00:00,11,131,11,2,,,,,,,,,,
205289,d9f31362-157f-455a-a43c-e75fa0e18319,,,,,,F,,C,2018-09-07 00:00:00,8,133,10,1,,,,,,,,,,
152045,41133e7b-b714-41dd-90f3-321b12bd125a,,,,,,F,,C,2018-10-18 00:00:00,8,130,13,,,,,,,,,,,
200452,6bf03cf7-8a64-4f59-b40f-5113f91c37d4,,,,,,F,,Leaver,2015-09-04 00:00:00,11,136,,1,,,,,,,,,6,
225192,a915bfea-91b6-41e7-b9fc-e098ec59b122,,,,,,F,,C,2016-09-05 00:00:00,10,130,4,1,,,,,,,,,,
210588,ae84bc0b-7130-4a63-9384-af2df0733f6a,,,,,,M,,C,2016-09-01 00:00:00,9,122,,,,,,,,,,,,
148311,877d5a0b-c425-43f9-8467-7476160cd916,,,,,,M,,C,2015-09-03 00:00:00,9,131,8,,,,,,,,,,6,
168257,10e4254c-fbdd-41ed-9858-61aa533596d8,,,,,,M,,C,2018-09-25 00:00:00,7,125,8,,,,,,,,,,,
202897,8c0c38dd-26db-4903-b050-9acdef2e3e1f,,,,,,M,,Leaver,2018-09-07 00:00:00,7,138,4,1,,,,,,,,,,
219526,05978001-90fa-4357-9bf2-a431113a296c,,,,,,M,,C,2017-09-05 00:00:00,7,119,6,,,,,,,,,,,
235236,273ebec0-cb29-4434-8990-c76f4280938e,,,,,,F,,C,2015-09-04 00:00:00,9,129,10,1,,,,,,,,,,
213710,efdcbbc2-b139-4d71-a6eb-70c97e012827,,,,,,F,,C,2016-09-01 00:00:00,8,127,,2,,,,,,,,,,
185116,bf6b422f-43e6-44b5-9e76-d9c1a082dcba,,,,,,M,,C,2017-09-06 00:00:00,9,137,,2,,,,,,,,,,
168329,0d51b7cb-2644-4055-a121-31bc597c5173,,,,,,F,,C,2017-09-06 00:00:00,12,125,5,1,,,,,,,,,,
181093,889e758c-be9e-4b91-8b76-36078a68e795,,,,,,M,,C,2014-09-02 00:00:00,9,133,4,1,,,,,,2,,,,
196078,eb914aa1-143b-4117-9cb2-09d968c7628f,,,,,,M,,C,2015-09-04 00:00:00,10,138,4,2,,,,,,,,,,
180144,b46302c8-ac09-4dfe-8213-da2e1e8e9691,,,,,,M,,C,2018-09-07 00:00:00,8,132,,,,,,,,,,,,
90720,18c36ce7-710e-4b35-b4a4-947224b9638f,,,,,,M,,C,2018-09-03 00:00:00,Leaver,82,,,,,,,,3,,,,
239931,872fb5b7-33f2-48ed-8019-1f628ec69526,,,,,,M,,C,2014-09-05 00:00:00,8,128,14,1,,,,,,,,,,
216352,1634069d-0154-49c6-aafa-96a5d1653c55,,,,,,M,,C,2014-09-04 00:00:00,8,132,,,,,,,,,,,,
256025,f11d1bd3-4dec-49ce-a23c-a3ebe12ff489,,,,,,F,,C,2017-06-20 00:00:00,7,140,,1,,,,,,,,,,
215069,9d90a5a5-949a-4f96-bed8-5e7a31c40d10,,,,,,M,,C,2018-09-07 00:00:00,Leaver,138,6,2,,,,,,4,,,,
201330,510973ad-cb0a-43cc-a214-e9c71cc9f119,,,,,,F,,C,2017-09-05 00:00:00,7,126,3,,,,,,,,,,7,
185292,74df654b-8690-4b88-b77f-a0737d860d1d,,,,,,M,,C,2017-09-04 00:00:00,9,120,2,2,,,,,,,,,,
166850,fcc9c0d4-b4f2-4197-909a-286f236076bb,,,,,,M,,C,2014-09-04 00:00:00,10,122,,1,,,,,,,,,6,
153136,19af1f1f-fef5-406b-80c5-0c0f011462e7,,,,,,M,,C,2016-09-05 00:00:00,10,130,,,,,,,,2,,,,
194025,8f140caa-3590-4ba9-be59-f0697ad4fd74,,,,,,M,,C,2017-09-01 00:00:00,8,135,,2,,,,,,,,,,
261560,af460f0b-1ceb-48cf-a0f9-667847e53ad2,,,,,,M,,C,2016-09-05 00:00:00,8,142,14,,,,,,,3,,,,
197453,d1d3d352-be7a-4f04-be2f-b19b21db2c6b,,,,,,M,,C,2016-09-05 00:00:00,9,126,3,1,,,,,,,,,,
164694,d3569072-ee65-43e3-bbc7-8d827ead9b60,,,,,,F,,C,2014-09-01 00:00:00,7,130,9,2,,,,,,,,,,
167078,3a8c30f2-f546-4527-b58b-5551adfd006e,,,,,,F,,C,2017-09-06 00:00:00,8,139,1,,,,,,,,,,,
176268,803a6e1f-8200-461e-a250-14fe5d94eb75,,,,,,M,,C,2014-09-03 00:00:00,9,131,8,,,,,,,,,,5,
184091,f5592d48-bb7c-4a24-92c2-5f333fdb389a,,,,,,F,,C,2016-02-22 00:00:00,7,133,,2,,,,,,,,,,
224688,2c490fba-b954-4ceb-adad-1262720a523a,,,,,,M,,C,2018-09-06 00:00:00,8,128,11,1,,,,,,,,,,
228794,87117185-8dc2-4d1d-8528-b3de4ad02e15,,,,,,F,,Leaver,2014-09-09 00:00:00,9,135,12,1,,,,,,2,,,,
218385,ea8f4f6b-fddc-4330-9bda-79bfaaa3e104,,,,,,M,,C,2016-05-24 00:00:00,8,142,5,,,,,,,,,,,
258274,acdf5684-b3a1-4152-9c22-4da3bc5d8227,,,,,,M,,C,2018-09-24 00:00:00,8,140,6,2,,,,,,,,,,
152649,dfe2d626-ac01-4b5b-8843-c71295e37bc6,,,,,,F,,C,2018-09-25 00:00:00,7,141,4,,,,,,,2,,,,
273578,ee44dd33-45da-4ce0-8c4a-0cceef1f51fd,,,,,,F,,C,2017-09-01 00:00:00,10,141,,1,,,,,,,,,,
184062,8e93bf6d-e155-468d-bb87-abcb40665de7,,,,,,F,,C,2018-09-06 00:00:00,9,129,3,,,,,,,,,,,
201577,6ebf7028-ef76-4e94-8bad-1e6fefb25cc1,,,,,,M,,C,2017-09-06 00:00:00,8,138,14,,,,,,,2,,,,
245995,844f7d04-1c71-4f5f-871e-b26f6d954a40,,,,,,F,,C,2014-09-03 00:00:00,Leaver,116,9,,,,,,,,,,,
208524,45e194d9-6256-46d2-a214-b37d645d896d,,,,,,M,,C,2018-09-05 00:00:00,12,130,9,2,,,,,,,,,,
237285,2d502616-46b9-4e5f-8859-871121097d9a,,,,,,M,,C,2018-09-25 00:00:00,9,138,2,,,,,,,,,,,
200539,673104e1-d498-4818-8579-958110b3e15b,,,,,,F,,C,2015-01-27 00:00:00,11,128,,1,,,,,,2,,,,
189950,c2e57d5a-dae2-4aeb-943f-e07170f861e5,,,,,,M,,C,2016-09-01 00:00:00,11,140,3,2,,,,,,3,,,,
182172,86cca1bc-a90f-470a-85f1-da4e22cac50a,,,,,,M,,C,2014-09-04 00:00:00,8,140,2,,,,,,,3,,,,
158441,4960cb29-76dc-4d8f-a447-a765951982f4,,,,,,M,,C,2014-09-03 00:00:00,8,137,5,,,,,,,,,,,
165203,c43ac779-9991-4ead-8163-454971865039,,,,,,M,,Leaver,2018-09-06 00:00:00,11,126,,1,,,,,,1,,,,
200211,051408fe-51db-496f-a9e1-cef533c0a848,,,,,,M,,C,2015-09-04 00:00:00,9,142,,2,,,,,,,,,,
182888,0dbf9abb-631a-46ec-9d4a-1652d1f2aaaf,,,,,,M,,C,2015-09-01 00:00:00,8,139,,1,,,,,,,,,,
171955,faaa8327-b9db-4285-823a-4d8a1cae161c,,,,,,M,,C,2016-09-01 00:00:00,10,140,,,,,,,,3,,,4,
162557,44bfb684-5d6c-413f-8d78-5c4e9b0787c4,,,,,,M,,C,2018-09-03 00:00:00,7,119,3,,,,,,,,,,,
183034,0a44ff5c-c87b-4be8-9b8e-f3c37cfe6a57,,,,,,M,,C,2016-09-05 00:00:00,Leaver,139,,,,,,,,2,,,,
176641,61ea4790-adf6-4fa4-bdee-d17d1218f005,,,,,,M,,C,2017-09-06 00:00:00,11,134,5,,,,,,,,,,,
199116,c7a98a19-50da-46ac-9d73-d1f9eb3c7dda,,,,,,F,,C,2018-09-07 00:00:00,11,126,,,,,,,,2,,,,
193603,3e2b8b7b-7878-4afb-b44c-1c4459521f71,,,,,,F,,C,2018-09-07 00:00:00,7,137,6,,,,,,,,,,5,
205379,35e5d69c-2f92-4276-bddc-e49e19718721,,,,,,M,,C,2017-09-04 00:00:00,11,113,,,,,,,,,,,,
197429,07f2875f-e452-42d4-9216-d82ec564e977,,,,,,M,,C,2018-09-06 00:00:00,Leaver,137,4,1,,,,,,,,,,
196893,95be686e-a92a-44b3-9002-7cc9f9d01f55,,,,,,M,,C,2017-09-06 00:00:00,7,138,6,1,,,,,,,,,,
205625,30ad139c-be73-4f92-b5fc-b27c26b5a91b,,,,,,M,,C,2018-09-06 00:00:00,7,134,,2,,,,,,,,,,
214988,cc251f50-58e5-45b4-8323-139717a10694,,,,,,F,,C,2016-09-01 00:00:00,7,136,8,,,,,,,,,,,
192243,0c245042-323f-449b-b9b4-0d094187f190,,,,,,F,,C,2016-09-01 00:00:00,8,122,3,,,,,,,2,,,6,
176549,aa3a4a28-f357-41b4-979e-45ae2d8ccfc6,,,,,,F,,C,2018-09-07 00:00:00,11,109,,1,,,,,,1,,,,
121567,69b30482-5f8a-4d67-bbab-d05c334b3fa1,,,,,,M,,C,2015-09-03 00:00:00,8,129,,1,,,,,,,,,,
134877,4ae81d3d-99a1-461d-83eb-b3b5c658b403,,,,,,M,,Leaver,2018-09-06 00:00:00,7,107,,,,,,,,,,,4,
167657,c29b0a74-367b-44cc-96ca-103b5a4a6ee6,,,,,,F,,C,2017-09-04 00:00:00,8,135,,,,,,,,,,,,
152805,56d44243-28d8-4526-b0cf-dffa8403a014,,,,,,F,,Leaver,2018-09-25 00:00:00,9,135,7,1,,,,,,,,,,
157249,311c9932-53c2-498c-95ee-3e93ee83d1d3,,,,,,F,,C,2016-09-05 00:00:00,9,135,6,1,,,,,,,,,,
179348,b24af45e-7a08-4d6b-a5b6-2617b41346e3,,,,,,F,,C,2018-09-07 00:00:00,9,138,10,1,,,,,,,,,5,
249969,09601b7b-6e1d-49ec-ade4-5194ba1ecca9,,,,,,F,,C,2017-09-01 00:00:00,8,132,,1,,,,,,3,,,,
113909,5fccf7f3-3e13-498b-b3f9-db7dc17bdb0b,,,,,,F,,C,2018-06-04 00:00:00,8,107,12,,,,,,,,,,,
173129,a80e18ba-933d-4ac3-8c2e-3afcddc80e46,,,,,,F,,C,2014-09-04 00:00:00,8,138,2,1,,,,,,,,,,
172135,8db1d79b-1634-4c93-b260-69e000cd1b83,,,,,,M,,C,2018-09-06 00:00:00,10,142,,,,,,,,,,,,
208381,ebcb263b-7c92-4660-a804-9129b66ccb49,,,,,,F,,C,2018-09-03 00:00:00,10,138,,,,,,,,,,,,
219308,c0cb21d2-1cb9-402d-8448-f5e61784a616,,,,,,M,,C,2018-09-07 00:00:00,9,119,5,,,,,,,,,,,
234407,8349141e-becb-4520-b6c8-a4898e899415,,,,,,F,,C,2017-07-05 00:00:00,7,135,13,,,,,,,2,,,6,
247082,ebe8b58b-880b-4857-9d2a-2f9f4cb90f0a,,,,,,F,,Leaver,2014-09-04 00:00:00,8,140,,,,,,,,,,,,
169105,b6cbf126-799b-44d0-b257-d166f1fa2e82,,,,,,F,,C,2017-09-06 00:00:00,8,115,8,1,,,,,,,,,,
198950,8b81b705-29b5-4021-beb4-f43ca4f68efa,,,,,,M,,C,2016-09-05 00:00:00,8,136,7,2,,,,,,3,,,,
175498,63bcd5e3-de3b-4f0f-81b0-19fde9000a06,,,,,,M,,C,2018-09-05 00:00:00,7,127,2,2,,,,,,,,,,
202775,c41ec0d9-af34-422d-ad58-62f1f15605c1,,,,,,M,,C,2015-09-01 00:00:00,10,120,,,,,,,,3,,,,
220488,f63b1c95-e57f-4643-8857-6f75a36f3f05,,,,,,F,,C,2017-09-06 00:00:00,8,141,,2,,,,,,2,,,,
192828,61508b41-d29f-4557-95f3-fe1861532db2,,,,,,M,,C,2015-09-04 00:00:00,9,138,5,,,,,,,2,,,,
144733,0cb6ee21-aedc-4e63-a9ad-03eea091220b,,,,,,M,,Leaver,2016-09-05 00:00:00,12,124,3,3,,,,,,,,,,
204461,cb48fd86-4c5e-466a-963b-3bef9563eba4,,,,,,F,,Leaver,2018-05-10 00:00:00,12,125,,,,,,,,,,,,
185923,db73b99e-4936-4a3f-8fa3-233248c0ce19,,,,,,F,,C,2014-09-03 00:00:00,8,126,,,,,,,,2,,,,
168067,26de7d2c-c990-4938-b501-4a5a0932ec39,,,,,,M,,C,2015-09-03 00:00:00,10,141,,,,,,,,2,,,,
177416,2a223c91-62e0-4e28-ab19-977f32655834,,,,,,M,,C,2018-09-06 00:00:00,11,136,1,1,,,,,,2,,,,
216391,d95f4840-827f-426d-a332-9f5196974dec,,,,,,F,,C,2018-09-07 00:00:00,9,138,11,,,,,,,,,,,
149634,3c83dce4-0ef6-4a40-abaa-569c5552cf37,,,,,,M,,C,2014-09-04 00:00:00,10,123,,2,,,,,,2,,,,
181270,0ec2544c-ad97-4093-87d6-b127c36d78ca,,,,,,M,,C,2017-09-01 00:00:00,8,138,,,,,,,,,,,,
201516,5e2d8e0b-8a6e-4eb9-9f17-e9702f0bda50,,,,,,M,,C,2015-09-03 00:00:00,7,139,,1,,,,,,3,,,,
186343,eae2384b-c9e4-42c8-afde-36bb130a4fdc,,,,,,M,,C,2018-09-05 00:00:00,8,140,4,,,,,,,,,,6,
158236,09a9c77e-9f43-4304-9096-971bafabbea3,,,,,,M,,C,2015-09-01 00:00:00,8,139,,,,,,,,4,,,4,
229749,946c0894-42cc-45c0-9ca2-b2b46b3dba58,,,,,,F,,C,2015-09-04 00:00:00,9,135,10,2,,,,,,,,,,
119135,e4f66df4-6c32-493d-aa02-68dfda2d6de7,,,,,,F,,C,2018-09-05 00:00:00,8,123,6,,,,,,,,,,,
199812,61ad3d88-c64d-4347-8080-5764419a5a49,,,,,,F,,C,2014-09-01 00:00:00,8,124,1,,,,,,,,,,,
130199,19474dac-1f63-49ea-a0bb-1b1a8af30348,,,,,,F,,Leaver,2014-09-04 00:00:00,7,134,5,,,,,,,,,,,
190285,9192b048-f49f-4465-81c3-716cf10ce1ac,,,,,,M,,C,2016-09-05 00:00:00,7,122,,,,,,,,4,,,,
147142,bf9e1cbc-5d64-4a7b-b8d2-348962836d77,,,,,,M,,C,2017-09-04 00:00:00,8,137,5,1,,,,,,,,,,
156880,9aa6d327-43f5-4952-bb85-2dce8bbb5ce2,,,,,,M,,C,2016-09-02 00:00:00,10,116,,,,,,,,,,,,
147105,90e43f9d-0939-4788-b3a5-1d119e515203,,,,,,F,,C,2017-09-04 00:00:00,8,116,,,,,,,,,,,7,
226094,90c190e3-8d47-4a85-ace5-ffe8378d4096,,,,,,M,,C,2014-09-04 00:00:00,11,137,,2,,,,,,,,,,
203514,67aac68b-07f2-4eac-bbb5-fa1cd4b4ebfc,,,,,,M,,C,2018-09-06 00:00:00,9,133,10,,,,,,,,,,,
178628,a1fa8633-ad0f-4033-b8fe-99b7ed89c845,,,,,,F,,C,2018-09-05 00:00:00,11,125,7,1,,,,,,3,,,,
157509,5a42e4a5-ee53-4bf3-beb4-6ed76adb459d,,,,,,F,,Leaver,2016-09-05 00:00:00,8,137,6,1,,,,,,,,,6,
153557,55245959-ebbc-4688-a824-eb2ed030334e,,,,,,M,,C,2017-09-06 00:00:00,7,136,5,1,,,,,,3,,,,
254026,6087517d-8646-4dcd-bd38-324319d5bf07,,,,,,F,,C,2017-09-05 00:00:00,Leaver,141,5,,,,,,,,,,,
155000,c2076ff3-a8c9-422f-ba3a-94745c70dc6e,,,,,,F,,C,2018-09-25 00:00:00,10,114,1,,,,,,,,,,,
221476,484cb2a1-d7ea-45b3-8eca-8d5f63eb45a0,,,,,,M,,C,2018-09-25 00:00:00,11,129,,,,,,,,,,,,
230775,362b666c-76cd-4ccc-9cd0-88e00f4b5877,,,,,,M,,C,2015-09-01 00:00:00,10,125,11,2,,,,,,,,,5,
185694,9d295b7d-27c6-466c-a0c1-80e05a635adc,,,,,,F,,C,2017-09-06 00:00:00,8,135,,1,,,,,,,,,,
204479,06138a50-ebd4-4e76-ab96-65a6267b12a2,,,,,,F,,C,2015-09-01 00:00:00,7,138,,,,,,,,3,,,,
228768,5f5772fb-bb76-4f17-b486-5a8de7c97d28,,,,,,M,,C,2016-05-24 00:00:00,8,139,11,,,,,,,,,,,
162648,52486caa-b22d-47e4-87b7-27c023a1efa6,,,,,,M,,Leaver,2015-09-02 00:00:00,10,124,11,2,,,,,,,,,,
180677,cad5c193-ac84-435e-91dc-7ec5e7914e61,,,,,,F,,C,2015-09-01 00:00:00,9,115,5,,,,,,,4,,,,
153754,e836fb22-787f-4b7a-8794-6d57a43a1f69,,,,,,F,,C,2011-09-01 00:00:00,Leaver,118,9,2,,,,,,2,,,4,
161805,f0bb4845-e0a5-4d2c-abdc-5637835f0e9e,,,,,,M,,Leaver,2014-09-05 00:00:00,7,115,7,1,,,,,,3,,,,
209178,9cfb66b3-2b06-44b3-9bdd-54980163aea5,,,,,,M,,C,2015-09-03 00:00:00,9,103,9,,,,,,,,,,,
184268,f731d3ed-1edb-4c2d-9840-c05890f89a43,,,,,,F,,Leaver,2014-09-04 00:00:00,8,122,14,,,,,,,2,,,,
173719,ae7b8cfd-cb79-4099-a064-e188e27b3fbe,,,,,,F,,C,2016-09-01 00:00:00,9,130,4,2,,,,,,,,,8,
205520,4cc46935-b45e-4884-b2b2-d5e1a04a8cc9,,,,,,M,,C,2014-09-04 00:00:00,8,132,8,1,,,,,,,,,,
182783,e0e0a4f3-5591-432a-9c4c-43c8ac6e0565,,,,,,F,,C,2016-09-05 00:00:00,7,136,,1,,,,,,,,,4,
251695,af8cfb11-d318-4a59-92ff-dc81aa8d7639,,,,,,F,,C,2016-09-05 00:00:00,10,140,11,1,,,,,,4,,,,
223914,4446f298-e677-4608-8348-ca279ef4669e,,,,,,F,,C,2018-09-07 00:00:00,7,130,,,,,,,,,,,,
227500,1bafbb03-62d3-496f-894f-9a60f948edc0,,,,,,F,,C,2018-09-01 00:00:00,9,142,5,,,,,,,,,,3,
184070,f54934cf-8c72-404f-873a-00faf313cdfc,,,,,,F,,C,2017-09-06 00:00:00,10,134,7,2,,,,,,2,,,,
226788,81e13451-f718-4374-82c4-53fe40ab1bc7,,,,,,M,,C,2018-09-07 00:00:00,8,138,5,,,,,,,4,,,6,
177022,d72cc182-dee2-4279-bf18-110ff25422c2,,,,,,F,,C,2015-09-04 00:00:00,10,134,,,,,,,,3,,,6,
208162,54cc165a-8eaa-400a-8300-3331b7c2256d,,,,,,M,,C,2017-09-06 00:00:00,8,140,13,2,,,,,,,,,,
157625,7b41334f-1b04-4dd3-924d-49640e54534f,,,,,,F,,Leaver,2017-11-06 00:00:00,10,91,,2,,,,,,,,,,
137914,c97d80d9-4013-43dc-9009-09b4198d8510,,,,,,M,,Leaver,2015-09-04 00:00:00,9,120,9,1,,,,,,,,,,
194590,1038b3db-015f-4b6e-b042-bdbe164e8f16,,,,,,F,,Leaver,2017-09-04 00:00:00,9,127,9,,,,,,,,,,,
160555,b4b48bf8-ed23-44b1-98ca-e47e9ed0a50f,,,,,,F,,C,2018-09-06 00:00:00,11,104,9,2,,,,,,,,,,
211566,7ec95cbc-5217-4ad2-a787-868e9b4a8dc3,,,,,,F,,C,2018-04-16 00:00:00,10,120,9,2,,,,,,,,,,
223559,b93805d5-3f8e-40a6-96d4-1e9fccca86c6,,,,,,M,,C,2016-09-05 00:00:00,9,140,,,,,,,,3,,,,
177817,d75b8248-2bac-4cd4-9139-4a2c55c74d1b,,,,,,M,,C,2017-09-04 00:00:00,10,136,1,2,,,,,,3,,,6,
198487,10056bf1-676c-4a51-9a9b-7d0826ff7d02,,,,,,F,,C,2016-09-05 00:00:00,8,124,,1,,,,,,3,,,,
222980,7e971d8d-f4fc-4633-9738-038b176a17c2,,,,,,F,,C,2016-09-01 00:00:00,11,122,9,1,,,,,,,,,,
260368,d2144477-1b25-4674-8ac0-a50c2ceadec9,,,,,,F,,M,2018-09-01 00:00:00,11,127,4,,,,,,,,,,,
167875,6f7a1ce5-79de-44aa-b5b6-10bfbc2395e3,,,,,,M,,C,2018-09-04 00:00:00,10,118,,,,,,,,,,,,
218076,99ac8794-dae0-4959-9c71-1023fe0a7712,,,,,,F,,C,2018-09-04 00:00:00,10,130,,,,,,,,,,,6,
147674,ce2733f6-11bc-42df-8784-57af55db9b9b,,,,,,M,,C,2014-09-04 00:00:00,Leaver,120,10,,,,,,,3,,,,
171193,7aba2f78-0148-43c9-8382-8222fd9b1eb2,,,,,,F,,Leaver,2018-09-25 00:00:00,10,123,7,,,,,,,,,,1,
190051,ee63f864-1bd3-4f71-bd5f-87b669cad83d,,,,,,F,,C,2015-09-04 00:00:00,9,133,6,1,,,,,,4,,,,
168134,462534cb-9582-40bc-b536-e04b076867bb,,,,,,M,,C,2017-02-27 00:00:00,7,139,6,,,,,,,,,,,
190928,8738806d-0a0f-45c8-a0d5-f627424f4051,,,,,,F,,C,2016-09-01 00:00:00,7,128,2,,,,,,,,,,4,
215997,47d321eb-3034-4b95-b8f7-3caa2789d9f7,,,,,,F,,C,2015-09-04 00:00:00,11,131,,,,,,,,,,,,
169574,d11586f6-01bc-410e-9f39-809d032a84a0,,,,,,M,,C,2015-09-01 00:00:00,8,119,,1,,,,,,2,,,,
178261,9c46694d-33ab-4a96-95a9-59fa2fd25b1d,,,,,,M,,C,2018-02-20 00:00:00,7,121,,,,,,,,,,,,
